Requisitante;Objeto;Etapa;Processo;Duracao_etapa;Data_Inicio;Data_Fim
Req_017;obj_0029;07_AUT;230061434;3;2023-07-27 00:00:00;2023-07-31 00:00:00
Req_017;obj_0065;12_SR;230080044;3;2023-07-27 00:00:00;2023-07-31 00:00:00
Req_008;obj_0068;08_MIN;190074134;2;2023-07-28 00:00:00;2023-07-31 00:00:00
Req_017;obj_0065;03_PP;230080044;1;2023-07-31 00:00:00;2023-07-31 00:00:00
Req_017;obj_0062;08_MIN;230046526;14;2023-07-13 00:00:00;2023-08-01 00:00:00
Req_017;obj_0091;12_SR;230084942;6;2023-07-25 00:00:00;2023-08-01 00:00:00
Req_017;obj_0065;04_ORÇ;230080044;4;2023-07-27 00:00:00;2023-08-01 00:00:00
Req_008;obj_0068;05_TR;190074134;1;2023-08-01 00:00:00;2023-08-01 00:00:00
Req_017;obj_0074;12_SR;230074167;6;2023-07-26 00:00:00;2023-08-02 00:00:00
Req_054;obj_0115;03_PP;220099169;4;2023-07-28 00:00:00;2023-08-02 00:00:00
Req_014;obj_0103;05_TR;230095611;12;2023-07-19 00:00:00;2023-08-03 00:00:00
Req_008;obj_0068;12_SR;190074134;4;2023-07-31 00:00:00;2023-08-03 00:00:00
Req_017;obj_0062;09_APR;230046526;3;2023-08-01 00:00:00;2023-08-03 00:00:00
Req_008;obj_0068;12_SR;190074134;3;2023-08-01 00:00:00;2023-08-03 00:00:00
Req_054;obj_0115;12_SR;220099169;2;2023-08-02 00:00:00;2023-08-03 00:00:00
Req_016;obj_0069;01_DFD;230093749;20;2023-07-10 00:00:00;2023-08-04 00:00:00
Req_011;obj_0079;09_APR;230024825;14;2023-07-18 00:00:00;2023-08-04 00:00:00
Req_019;obj_0072;01_DFD;230102132;6;2023-07-28 00:00:00;2023-08-04 00:00:00
Req_017;obj_0029;08_MIN;230061434;5;2023-07-31 00:00:00;2023-08-04 00:00:00
Req_054;obj_0115;12_SR;220099169;3;2023-08-02 00:00:00;2023-08-04 00:00:00
Req_014;obj_0103;03_PP;230095611;2;2023-08-03 00:00:00;2023-08-04 00:00:00
Req_014;obj_0103;05_TR;230095611;2;2023-08-03 00:00:00;2023-08-04 00:00:00
Req_016;obj_0069;02_ETP;230093749;1;2023-08-04 00:00:00;2023-08-04 00:00:00
Req_017;obj_0029;12_SR;230061434;1;2023-08-04 00:00:00;2023-08-04 00:00:00
Req_004;obj_0046;03_PP;230003102;10;2023-07-25 00:00:00;2023-08-07 00:00:00
Req_047;obj_0032;01_DFD;230104287;3;2023-08-03 00:00:00;2023-08-07 00:00:00
Req_014;obj_0103;04_ORÇ;230095611;2;2023-08-04 00:00:00;2023-08-07 00:00:00
Req_017;obj_0005;05_TR;230059310;22;2023-07-10 00:00:00;2023-08-08 00:00:00
Req_016;obj_0040;12_SR;230066693;14;2023-07-20 00:00:00;2023-08-08 00:00:00
Req_014;obj_0103;12_SR;230095611;3;2023-08-04 00:00:00;2023-08-08 00:00:00
Req_016;obj_0040;06_MOD;230066693;1;2023-08-08 00:00:00;2023-08-08 00:00:00
Req_054;obj_0115;04_ORÇ;220099169;6;2023-08-02 00:00:00;2023-08-09 00:00:00
Req_004;obj_0046;04_ORÇ;230003102;3;2023-08-07 00:00:00;2023-08-09 00:00:00
Req_014;obj_0103;06_MOD;230095611;3;2023-08-07 00:00:00;2023-08-09 00:00:00
Req_017;obj_0005;12_SR;230059310;2;2023-08-08 00:00:00;2023-08-09 00:00:00
Req_014;obj_0103;12_SR;230095611;1;2023-08-09 00:00:00;2023-08-09 00:00:00
Req_020;obj_0028;02_ETP;230033345;110;2023-03-10 00:00:00;2023-08-10 00:00:00
Req_016;obj_0106;12_SR;220119800;3;2023-08-08 00:00:00;2023-08-10 00:00:00
Req_009;obj_0054;05_TR;220135306;56;2023-05-26 00:00:00;2023-08-11 00:00:00
Req_011;obj_0087;13_CL;230015758;21;2023-07-14 00:00:00;2023-08-11 00:00:00
Req_017;obj_0120;01_DFD;230101810;11;2023-07-28 00:00:00;2023-08-11 00:00:00
Req_019;obj_0116;01_DFD;230102662;10;2023-07-31 00:00:00;2023-08-11 00:00:00
Req_017;obj_0074;06_MOD;230074167;8;2023-08-02 00:00:00;2023-08-11 00:00:00
Req_017;obj_0062;13_CL;230046526;7;2023-08-03 00:00:00;2023-08-11 00:00:00
Req_017;obj_0029;08_MIN;230061434;6;2023-08-04 00:00:00;2023-08-11 00:00:00
Req_016;obj_0106;05_TR;220119800;2;2023-08-10 00:00:00;2023-08-11 00:00:00
Req_016;obj_0106;03_PP;220119800;1;2023-08-11 00:00:00;2023-08-11 00:00:00
Req_017;obj_0038;02_ETP;230084943;12;2023-07-28 00:00:00;2023-08-14 00:00:00
Req_017;obj_0065;05_TR;230080044;11;2023-07-31 00:00:00;2023-08-14 00:00:00
Req_004;obj_0046;05_TR;230003102;6;2023-08-07 00:00:00;2023-08-14 00:00:00
Req_016;obj_0040;05_TR;230066693;5;2023-08-08 00:00:00;2023-08-14 00:00:00
Req_016;obj_0106;04_ORÇ;220119800;2;2023-08-11 00:00:00;2023-08-14 00:00:00
Req_017;obj_0074;04_ORÇ;230074167;2;2023-08-11 00:00:00;2023-08-14 00:00:00
Req_009;obj_0054;12_SR;220135306;2;2023-08-11 00:00:00;2023-08-14 00:00:00
Req_004;obj_0046;04_ORÇ;230003102;1;2023-08-14 00:00:00;2023-08-14 00:00:00
Req_004;obj_0046;12_SR;230003102;1;2023-08-14 00:00:00;2023-08-14 00:00:00
Req_011;obj_0087;14_HOM;230015758;1;2023-08-14 00:00:00;2023-08-14 00:00:00
Req_017;obj_0097;03_PP;230079295;13;2023-07-28 00:00:00;2023-08-15 00:00:00
Req_011;obj_0079;13_CL;230024825;8;2023-08-04 00:00:00;2023-08-15 00:00:00
Req_016;obj_0119;02_ETP;230077067;38;2023-06-26 00:00:00;2023-08-16 00:00:00
Req_017;obj_0091;03_PP;230084942;12;2023-08-01 00:00:00;2023-08-16 00:00:00
Req_017;obj_0005;06_MOD;230059310;6;2023-08-09 00:00:00;2023-08-16 00:00:00
Req_016;obj_0106;12_SR;220119800;4;2023-08-11 00:00:00;2023-08-16 00:00:00
Req_017;obj_0029;13_CL;230061434;4;2023-08-11 00:00:00;2023-08-16 00:00:00
Req_004;obj_0046;05_TR;230003102;4;2023-08-14 00:00:00;2023-08-17 00:00:00
Req_017;obj_0097;04_ORÇ;230079295;3;2023-08-15 00:00:00;2023-08-17 00:00:00
Req_017;obj_0097;12_SR;230079295;3;2023-08-15 00:00:00;2023-08-17 00:00:00
Req_017;obj_0091;04_ORÇ;230084942;2;2023-08-16 00:00:00;2023-08-17 00:00:00
Req_016;obj_0069;03_PP;230093749;8;2023-08-09 00:00:00;2023-08-18 00:00:00
Req_054;obj_0115;05_TR;220099169;7;2023-08-10 00:00:00;2023-08-18 00:00:00
Req_017;obj_0091;12_SR;230084942;3;2023-08-16 00:00:00;2023-08-18 00:00:00
Req_016;obj_0069;04_ORÇ;230093749;1;2023-08-18 00:00:00;2023-08-18 00:00:00
Req_017;obj_0065;12_SR;230080044;5;2023-08-14 00:00:00;2023-08-19 00:00:00
Req_016;obj_0040;06_MOD;230066693;6;2023-08-14 00:00:00;2023-08-21 00:00:00
Req_016;obj_0106;12_SR;220119800;4;2023-08-16 00:00:00;2023-08-21 00:00:00
Req_017;obj_0091;03_PP;230084942;3;2023-08-17 00:00:00;2023-08-21 00:00:00
Req_014;obj_0103;06_MOD;230095611;1;2023-08-21 00:00:00;2023-08-21 00:00:00
Req_017;obj_0065;12_SR;230080044;7;2023-08-14 00:00:00;2023-08-22 00:00:00
Req_054;obj_0115;12_SR;220099169;3;2023-08-18 00:00:00;2023-08-22 00:00:00
Req_016;obj_0040;05_TR;230066693;2;2023-08-21 00:00:00;2023-08-22 00:00:00
Req_047;obj_0032;04_ORÇ;230104287;1;2023-08-22 00:00:00;2023-08-22 00:00:00
Req_016;obj_0040;12_SR;230066693;1;2023-08-22 00:00:00;2023-08-22 00:00:00
Req_017;obj_0120;02_ETP;230101810;9;2023-08-11 00:00:00;2023-08-23 00:00:00
Req_016;obj_0106;04_ORÇ;220119800;3;2023-08-21 00:00:00;2023-08-23 00:00:00
Req_017;obj_0065;05_TR;230080044;1;2023-08-23 00:00:00;2023-08-23 00:00:00
Req_017;obj_0074;12_SR;230074167;10;2023-08-11 00:00:00;2023-08-24 00:00:00
Req_017;obj_0038;12_SR;230084943;9;2023-08-14 00:00:00;2023-08-24 00:00:00
Req_017;obj_0097;03_PP;230079295;6;2023-08-17 00:00:00;2023-08-24 00:00:00
Req_004;obj_0046;06_MOD;230003102;6;2023-08-17 00:00:00;2023-08-24 00:00:00
Req_002;obj_0006;01_DFD;230111969;3;2023-08-22 00:00:00;2023-08-24 00:00:00
Req_016;obj_0040;06_MOD;230066693;3;2023-08-22 00:00:00;2023-08-24 00:00:00
Req_015;obj_0057;01_DFD;230113343;1;2023-08-24 00:00:00;2023-08-24 00:00:00
Req_002;obj_0006;02_ETP;230111969;1;2023-08-24 00:00:00;2023-08-24 00:00:00
Req_016;obj_0069;12_SR;230093749;6;2023-08-18 00:00:00;2023-08-25 00:00:00
Req_016;obj_0106;05_TR;220119800;3;2023-08-23 00:00:00;2023-08-25 00:00:00
Req_020;obj_0028;05_TR;230033345;13;2023-08-10 00:00:00;2023-08-28 00:00:00
Req_017;obj_0120;03_PP;230101810;1;2023-08-28 00:00:00;2023-08-28 00:00:00
Req_008;obj_0068;08_MIN;190074134;14;2023-08-10 00:00:00;2023-08-29 00:00:00
Req_009;obj_0054;03_PP;220135306;12;2023-08-14 00:00:00;2023-08-29 00:00:00
Req_017;obj_0045;01_DFD;230110178;9;2023-08-17 00:00:00;2023-08-29 00:00:00
Req_015;obj_0057;02_ETP;230113343;4;2023-08-24 00:00:00;2023-08-29 00:00:00
Req_017;obj_0029;08_MIN;230061434;11;2023-08-16 00:00:00;2023-08-30 00:00:00
Req_017;obj_0097;05_TR;230079295;10;2023-08-17 00:00:00;2023-08-30 00:00:00
Req_017;obj_0005;07_AUT;230059310;6;2023-08-23 00:00:00;2023-08-30 00:00:00
Req_009;obj_0054;04_ORÇ;220135306;2;2023-08-29 00:00:00;2023-08-30 00:00:00
Req_017;obj_0120;04_ORÇ;230101810;2;2023-08-29 00:00:00;2023-08-30 00:00:00
Req_016;obj_0069;03_PP;230093749;5;2023-08-25 00:00:00;2023-08-31 00:00:00
Req_009;obj_0054;12_SR;220135306;3;2023-08-29 00:00:00;2023-08-31 00:00:00
Req_017;obj_0005;08_MIN;230059310;2;2023-08-30 00:00:00;2023-08-31 00:00:00
Req_009;obj_0054;06_MOD;220135306;2;2023-08-31 00:00:00;2023-09-01 00:00:00
Req_016;obj_0040;12_SR;230066693;2;2023-08-31 00:00:00;2023-09-01 00:00:00
Req_048;obj_0105;01_DFD;230081538;60;2023-06-13 00:00:00;2023-09-04 00:00:00
Req_047;obj_0033;02_ETP;230097430;34;2023-07-19 00:00:00;2023-09-04 00:00:00
Req_047;obj_0034;01_DFD;230102960;25;2023-08-01 00:00:00;2023-09-04 00:00:00
Req_047;obj_0032;01_DFD;230104287;10;2023-08-22 00:00:00;2023-09-04 00:00:00
Req_016;obj_0106;12_SR;220119800;7;2023-08-25 00:00:00;2023-09-04 00:00:00
Req_017;obj_0005;05_TR;230059310;3;2023-08-31 00:00:00;2023-09-04 00:00:00
Req_017;obj_0062;10_PUB;230046526;18;2023-08-11 00:00:00;2023-09-05 00:00:00
Req_017;obj_0091;05_TR;230084942;12;2023-08-21 00:00:00;2023-09-05 00:00:00
Req_017;obj_0120;12_SR;230101810;7;2023-08-29 00:00:00;2023-09-06 00:00:00
Req_017;obj_0091;12_SR;230084942;2;2023-09-05 00:00:00;2023-09-06 00:00:00
Req_011;obj_0079;10_PUB;230024825;20;2023-08-15 00:00:00;2023-09-11 00:00:00
Req_016;obj_0119;03_PP;230077067;16;2023-08-21 00:00:00;2023-09-11 00:00:00
Req_017;obj_0065;05_TR;230080044;14;2023-08-23 00:00:00;2023-09-11 00:00:00
Req_017;obj_0029;05_TR;230061434;9;2023-08-30 00:00:00;2023-09-11 00:00:00
Req_016;obj_0106;06_MOD;220119800;6;2023-09-04 00:00:00;2023-09-11 00:00:00
Req_017;obj_0120;03_PP;230101810;4;2023-09-06 00:00:00;2023-09-11 00:00:00
Req_018;obj_0036;02_ETP;210145024;110;2023-04-12 00:00:00;2023-09-12 00:00:00
Req_016;obj_0119;04_ORÇ;230077067;2;2023-09-11 00:00:00;2023-09-12 00:00:00
Req_016;obj_0106;05_TR;220119800;2;2023-09-11 00:00:00;2023-09-12 00:00:00
Req_017;obj_0029;08_MIN;230061434;2;2023-09-11 00:00:00;2023-09-12 00:00:00
Req_017;obj_0029;09_APR;230061434;2;2023-09-11 00:00:00;2023-09-12 00:00:00
Req_016;obj_0106;12_SR;220119800;1;2023-09-12 00:00:00;2023-09-12 00:00:00
Req_015;obj_0057;03_PP;230113343;12;2023-08-29 00:00:00;2023-09-13 00:00:00
Req_015;obj_0057;05_TR;230113343;12;2023-08-29 00:00:00;2023-09-13 00:00:00
Req_016;obj_0069;12_SR;230093749;10;2023-08-31 00:00:00;2023-09-13 00:00:00
Req_009;obj_0054;07_AUT;220135306;6;2023-09-06 00:00:00;2023-09-13 00:00:00
Req_017;obj_0065;12_SR;230080044;3;2023-09-11 00:00:00;2023-09-13 00:00:00
Req_017;obj_0065;12_SR;230080044;3;2023-09-11 00:00:00;2023-09-13 00:00:00
Req_016;obj_0106;06_MOD;220119800;2;2023-09-12 00:00:00;2023-09-13 00:00:00
Req_014;obj_0103;07_AUT;230095611;1;2023-09-13 00:00:00;2023-09-13 00:00:00
Req_011;obj_0101;05_TR;220149564;88;2023-05-16 00:00:00;2023-09-14 00:00:00
Req_015;obj_0057;04_ORÇ;230113343;2;2023-09-13 00:00:00;2023-09-14 00:00:00
Req_011;obj_0101;06_MOD;220149564;1;2023-09-14 00:00:00;2023-09-14 00:00:00
Req_020;obj_0028;03_PP;230033345;15;2023-08-28 00:00:00;2023-09-15 00:00:00
Req_004;obj_0046;05_TR;230003102;8;2023-09-06 00:00:00;2023-09-15 00:00:00
Req_016;obj_0119;12_SR;230077067;5;2023-09-11 00:00:00;2023-09-15 00:00:00
Req_015;obj_0057;06_MOD;230113343;2;2023-09-14 00:00:00;2023-09-15 00:00:00
Req_020;obj_0028;12_SR;230033345;1;2023-09-15 00:00:00;2023-09-15 00:00:00
Req_016;obj_0040;07_AUT;230066693;5;2023-09-11 00:00:00;2023-09-16 00:00:00
Req_019;obj_0098;05_TR;210125968;153;2023-02-16 00:00:00;2023-09-18 00:00:00
Req_017;obj_0091;06_MOD;230084942;9;2023-09-06 00:00:00;2023-09-18 00:00:00
Req_015;obj_0058;02_ETP;230080786;71;2023-06-13 00:00:00;2023-09-19 00:00:00
Req_017;obj_0097;12_SR;230079295;12;2023-09-04 00:00:00;2023-09-19 00:00:00
Req_029;obj_0022;03_PP;230053959;17;2023-08-29 00:00:00;2023-09-20 00:00:00
Req_011;obj_0101;12_SR;220149564;5;2023-09-14 00:00:00;2023-09-20 00:00:00
Req_017;obj_0097;05_TR;230079295;2;2023-09-19 00:00:00;2023-09-20 00:00:00
Req_015;obj_0057;07_AUT;230113343;2;2023-09-19 00:00:00;2023-09-20 00:00:00
Req_017;obj_0013;05_TR;230043341;42;2023-07-26 00:00:00;2023-09-21 00:00:00
Req_008;obj_0068;09_APR;190074134;18;2023-08-29 00:00:00;2023-09-21 00:00:00
Req_017;obj_0065;05_TR;230080044;7;2023-09-13 00:00:00;2023-09-21 00:00:00
Req_016;obj_0069;05_TR;230093749;7;2023-09-13 00:00:00;2023-09-21 00:00:00
Req_017;obj_0029;13_CL;230061434;6;2023-09-14 00:00:00;2023-09-21 00:00:00
Req_016;obj_0119;05_TR;230077067;4;2023-09-18 00:00:00;2023-09-21 00:00:00
Req_011;obj_0101;05_TR;220149564;2;2023-09-20 00:00:00;2023-09-21 00:00:00
Req_057;obj_0075;01_DFD;230124940;1;2023-09-21 00:00:00;2023-09-21 00:00:00
Req_017;obj_0013;03_PP;230043341;1;2023-09-21 00:00:00;2023-09-21 00:00:00
Req_016;obj_0119;03_PP;230077067;1;2023-09-21 00:00:00;2023-09-21 00:00:00
Req_017;obj_0013;05_TR;230043341;1;2023-09-21 00:00:00;2023-09-21 00:00:00
Req_002;obj_0006;12_SR;230111969;22;2023-08-24 00:00:00;2023-09-22 00:00:00
Req_017;obj_0038;03_PP;230084943;21;2023-08-25 00:00:00;2023-09-22 00:00:00
Req_017;obj_0120;05_TR;230101810;10;2023-09-11 00:00:00;2023-09-22 00:00:00
Req_015;obj_0057;08_MIN;230113343;2;2023-09-21 00:00:00;2023-09-22 00:00:00
Req_017;obj_0065;12_SR;230080044;2;2023-09-21 00:00:00;2023-09-22 00:00:00
Req_015;obj_0057;05_TR;230113343;1;2023-09-22 00:00:00;2023-09-22 00:00:00
Req_011;obj_0101;07_AUT;220149564;1;2023-09-22 00:00:00;2023-09-22 00:00:00
Req_015;obj_0057;08_MIN;230113343;1;2023-09-22 00:00:00;2023-09-22 00:00:00
Req_019;obj_0121;02_ETP;230048686;125;2023-04-04 00:00:00;2023-09-25 00:00:00
Req_017;obj_0074;05_TR;230074167;23;2023-08-24 00:00:00;2023-09-25 00:00:00
Req_016;obj_0106;07_AUT;220119800;6;2023-09-18 00:00:00;2023-09-25 00:00:00
Req_019;obj_0121;05_TR;230048686;1;2023-09-25 00:00:00;2023-09-25 00:00:00
Req_019;obj_0019;12_SR;230026781;77;2023-06-12 00:00:00;2023-09-26 00:00:00
Req_014;obj_0103;08_MIN;230095611;9;2023-09-14 00:00:00;2023-09-26 00:00:00
Req_016;obj_0119;04_ORÇ;230077067;7;2023-09-18 00:00:00;2023-09-26 00:00:00
Req_017;obj_0097;12_SR;230079295;6;2023-09-20 00:00:00;2023-09-27 00:00:00
Req_004;obj_0046;07_AUT;230003102;5;2023-09-21 00:00:00;2023-09-27 00:00:00
Req_017;obj_0013;12_SR;230043341;5;2023-09-21 00:00:00;2023-09-27 00:00:00
Req_016;obj_0069;12_SR;230093749;5;2023-09-21 00:00:00;2023-09-27 00:00:00
Req_002;obj_0006;02_ETP;230111969;4;2023-09-22 00:00:00;2023-09-27 00:00:00
Req_015;obj_0057;09_APR;230113343;4;2023-09-22 00:00:00;2023-09-27 00:00:00
Req_016;obj_0106;08_MIN;220119800;3;2023-09-25 00:00:00;2023-09-27 00:00:00
Req_016;obj_0106;05_TR;220119800;1;2023-09-27 00:00:00;2023-09-27 00:00:00
Req_009;obj_0054;08_MIN;220135306;11;2023-09-14 00:00:00;2023-09-28 00:00:00
Req_017;obj_0013;04_ORÇ;230043341;6;2023-09-21 00:00:00;2023-09-28 00:00:00
Req_017;obj_0065;06_MOD;230080044;5;2023-09-22 00:00:00;2023-09-28 00:00:00
Req_017;obj_0074;12_SR;230074167;4;2023-09-25 00:00:00;2023-09-28 00:00:00
Req_017;obj_0074;12_SR;230074167;4;2023-09-25 00:00:00;2023-09-28 00:00:00
Req_017;obj_0013;03_PP;230043341;1;2023-09-28 00:00:00;2023-09-28 00:00:00
Req_017;obj_0013;05_TR;230043341;1;2023-09-28 00:00:00;2023-09-28 00:00:00
Req_017;obj_0005;08_MIN;230059310;20;2023-09-04 00:00:00;2023-09-29 00:00:00
Req_016;obj_0114;01_DFD;230121483;12;2023-09-14 00:00:00;2023-09-29 00:00:00
Req_015;obj_0058;05_TR;230080786;9;2023-09-19 00:00:00;2023-09-29 00:00:00
Req_016;obj_0069;04_ORÇ;230093749;7;2023-09-21 00:00:00;2023-09-29 00:00:00
Req_017;obj_0038;04_ORÇ;230084943;6;2023-09-22 00:00:00;2023-09-29 00:00:00
Req_017;obj_0038;12_SR;230084943;6;2023-09-22 00:00:00;2023-09-29 00:00:00
Req_017;obj_0120;12_SR;230101810;6;2023-09-22 00:00:00;2023-09-29 00:00:00
Req_048;obj_0105;07_AUT;230081538;5;2023-09-25 00:00:00;2023-09-30 00:00:00
Req_030;obj_0021;01_DFD;230112636;29;2023-08-23 00:00:00;2023-10-02 00:00:00
Req_029;obj_0022;02_ETP;230053959;9;2023-09-20 00:00:00;2023-10-02 00:00:00
Req_008;obj_0068;13_CL;190074134;7;2023-09-22 00:00:00;2023-10-02 00:00:00
Req_014;obj_0103;09_APR;230095611;5;2023-09-26 00:00:00;2023-10-02 00:00:00
Req_015;obj_0057;13_CL;230113343;3;2023-09-28 00:00:00;2023-10-02 00:00:00
Req_016;obj_0114;12_SR;230121483;2;2023-09-29 00:00:00;2023-10-02 00:00:00
Req_029;obj_0022;03_PP;230053959;1;2023-10-02 00:00:00;2023-10-02 00:00:00
Req_029;obj_0022;05_TR;230053959;1;2023-10-02 00:00:00;2023-10-02 00:00:00
Req_029;obj_0022;12_SR;230053959;1;2023-10-02 00:00:00;2023-10-02 00:00:00
Req_016;obj_0040;08_MIN;230066693;11;2023-09-19 00:00:00;2023-10-03 00:00:00
Req_016;obj_0119;12_SR;230077067;6;2023-09-26 00:00:00;2023-10-03 00:00:00
Req_019;obj_0019;03_PP;230026781;5;2023-09-27 00:00:00;2023-10-03 00:00:00
Req_009;obj_0054;05_TR;220135306;4;2023-09-28 00:00:00;2023-10-03 00:00:00
Req_017;obj_0013;12_SR;230043341;4;2023-09-28 00:00:00;2023-10-03 00:00:00
Req_017;obj_0038;05_TR;230084943;3;2023-09-29 00:00:00;2023-10-03 00:00:00
Req_016;obj_0119;05_TR;230077067;1;2023-10-03 00:00:00;2023-10-03 00:00:00
Req_017;obj_0045;02_ETP;230110178;27;2023-08-29 00:00:00;2023-10-04 00:00:00
Req_020;obj_0028;04_ORÇ;230033345;14;2023-09-15 00:00:00;2023-10-04 00:00:00
Req_017;obj_0097;06_MOD;230079295;6;2023-09-27 00:00:00;2023-10-04 00:00:00
Req_015;obj_0058;03_PP;230080786;4;2023-09-29 00:00:00;2023-10-04 00:00:00
Req_029;obj_0022;04_ORÇ;230053959;3;2023-10-02 00:00:00;2023-10-04 00:00:00
Req_009;obj_0054;04_ORÇ;220135306;1;2023-10-04 00:00:00;2023-10-04 00:00:00
Req_015;obj_0058;05_TR;230080786;1;2023-10-04 00:00:00;2023-10-04 00:00:00
Req_019;obj_0121;06_MOD;230048686;1;2023-10-04 00:00:00;2023-10-04 00:00:00
Req_017;obj_0038;12_SR;230084943;1;2023-10-04 00:00:00;2023-10-04 00:00:00
Req_017;obj_0045;12_SR;230110178;1;2023-10-04 00:00:00;2023-10-04 00:00:00
Req_002;obj_0006;03_PP;230111969;8;2023-09-27 00:00:00;2023-10-06 00:00:00
Req_017;obj_0074;05_TR;230074167;7;2023-09-28 00:00:00;2023-10-06 00:00:00
Req_016;obj_0106;08_MIN;220119800;7;2023-09-28 00:00:00;2023-10-06 00:00:00
Req_016;obj_0069;06_MOD;230093749;6;2023-09-29 00:00:00;2023-10-06 00:00:00
Req_017;obj_0091;03_PP;230084942;4;2023-10-03 00:00:00;2023-10-06 00:00:00
Req_017;obj_0013;06_MOD;230043341;4;2023-10-03 00:00:00;2023-10-06 00:00:00
Req_019;obj_0019;12_SR;230026781;4;2023-10-03 00:00:00;2023-10-06 00:00:00
Req_015;obj_0058;06_MOD;230080786;3;2023-10-04 00:00:00;2023-10-06 00:00:00
Req_009;obj_0054;08_MIN;220135306;3;2023-10-04 00:00:00;2023-10-06 00:00:00
Req_020;obj_0028;06_MOD;230033345;2;2023-10-05 00:00:00;2023-10-06 00:00:00
Req_019;obj_0019;05_TR;230026781;1;2023-10-06 00:00:00;2023-10-06 00:00:00
Req_018;obj_0036;06_MOD;210145024;20;2023-09-12 00:00:00;2023-10-09 00:00:00
Req_017;obj_0029;10_PUB;230061434;13;2023-09-21 00:00:00;2023-10-09 00:00:00
Req_017;obj_0005;09_APR;230059310;7;2023-09-29 00:00:00;2023-10-09 00:00:00
Req_016;obj_0114;02_ETP;230121483;6;2023-10-02 00:00:00;2023-10-09 00:00:00
Req_016;obj_0040;09_APR;230066693;5;2023-10-03 00:00:00;2023-10-09 00:00:00
Req_009;obj_0054;09_APR;220135306;2;2023-10-06 00:00:00;2023-10-09 00:00:00
Req_014;obj_0103;13_CL;230095611;2;2023-10-06 00:00:00;2023-10-09 00:00:00
Req_015;obj_0058;07_AUT;230080786;1;2023-10-09 00:00:00;2023-10-09 00:00:00
Req_004;obj_0046;08_MIN;230003102;9;2023-09-28 00:00:00;2023-10-10 00:00:00
Req_017;obj_0120;06_MOD;230101810;8;2023-09-29 00:00:00;2023-10-10 00:00:00
Req_016;obj_0119;06_MOD;230077067;5;2023-10-04 00:00:00;2023-10-10 00:00:00
Req_017;obj_0038;06_MOD;230084943;5;2023-10-04 00:00:00;2023-10-10 00:00:00
Req_017;obj_0074;12_SR;230074167;3;2023-10-06 00:00:00;2023-10-10 00:00:00
Req_009;obj_0054;13_CL;220135306;1;2023-10-10 00:00:00;2023-10-10 00:00:00
Req_054;obj_0115;06_MOD;220099169;36;2023-08-23 00:00:00;2023-10-11 00:00:00
Req_011;obj_0101;08_MIN;220149564;13;2023-09-25 00:00:00;2023-10-11 00:00:00
Req_017;obj_0045;02_ETP;230110178;6;2023-10-04 00:00:00;2023-10-11 00:00:00
Req_016;obj_0106;09_APR;220119800;4;2023-10-06 00:00:00;2023-10-11 00:00:00
Req_002;obj_0006;04_ORÇ;230111969;3;2023-10-09 00:00:00;2023-10-11 00:00:00
Req_029;obj_0022;06_MOD;230053959;9;2023-10-04 00:00:00;2023-10-16 00:00:00
Req_020;obj_0028;07_AUT;230033345;6;2023-10-09 00:00:00;2023-10-16 00:00:00
Req_016;obj_0114;12_SR;230121483;6;2023-10-09 00:00:00;2023-10-16 00:00:00
Req_017;obj_0074;06_MOD;230074167;5;2023-10-10 00:00:00;2023-10-16 00:00:00
Req_016;obj_0040;13_CL;230066693;4;2023-10-11 00:00:00;2023-10-16 00:00:00
Req_061;obj_0060;02_ETP;220027256;202;2023-01-09 00:00:00;2023-10-17 00:00:00
Req_017;obj_0005;13_CL;230059310;5;2023-10-11 00:00:00;2023-10-17 00:00:00
Req_004;obj_0046;09_APR;230003102;7;2023-10-10 00:00:00;2023-10-18 00:00:00
Req_017;obj_0005;08_MIN;230059310;2;2023-10-17 00:00:00;2023-10-18 00:00:00
Req_019;obj_0098;03_PP;210125968;20;2023-09-22 00:00:00;2023-10-19 00:00:00
Req_008;obj_0068;10_PUB;190074134;14;2023-10-02 00:00:00;2023-10-19 00:00:00
Req_019;obj_0019;03_PP;230026781;10;2023-10-06 00:00:00;2023-10-19 00:00:00
Req_017;obj_0097;07_AUT;230079295;9;2023-10-09 00:00:00;2023-10-19 00:00:00
Req_015;obj_0058;08_MIN;230080786;8;2023-10-10 00:00:00;2023-10-19 00:00:00
Req_016;obj_0040;05_TR;230066693;4;2023-10-16 00:00:00;2023-10-19 00:00:00
Req_016;obj_0069;07_AUT;230093749;2;2023-10-18 00:00:00;2023-10-19 00:00:00
Req_015;obj_0058;09_APR;230080786;1;2023-10-19 00:00:00;2023-10-19 00:00:00
Req_017;obj_0038;12_SR;230084943;9;2023-10-10 00:00:00;2023-10-20 00:00:00
Req_011;obj_0101;09_APR;220149564;8;2023-10-11 00:00:00;2023-10-20 00:00:00
Req_016;obj_0040;08_MIN;230066693;2;2023-10-19 00:00:00;2023-10-20 00:00:00
Req_017;obj_0038;03_PP;230084943;1;2023-10-20 00:00:00;2023-10-20 00:00:00
Req_011;obj_0101;12_SR;220149564;1;2023-10-20 00:00:00;2023-10-21 00:00:00
Req_015;obj_0057;10_PUB;230113343;16;2023-10-02 00:00:00;2023-10-23 00:00:00
Req_019;obj_0019;04_ORÇ;230026781;3;2023-10-19 00:00:00;2023-10-23 00:00:00
